18285 149956 
18333 149349 
18387 147702 
18497 146650 
18522 146105 
18545 146043 
18549 145384 
18568 145334 
18584 145190 
18599 144396 
18688 143447 
18734 142799 
18761 142078 
18826 140768 
18829 140730 
18927 139613 
18964 139133 
18991 138412 
18998 133254 
19362 132853 
19501 130916 
19537 130460 
19574 129547 
19733 129351 
19742 129271 
19745 127520 
19878 125461 
19921 123833 
20109 123656 
20146 123092 
20152 122947 
20178 122856 
20182 122493 
20296 121473 
20312 121290 
20382 120649 
20405 120193 
20438 120116 
20455 119795 
20537 119698 
20542 118992 
20564 118879 
20569 118173 
20656 117972 
20685 117497 
20696 117492 
20703 117487 
20742 117148 
20764 117035 
20769 116329 
20928 116133 
20955 115049 
21110 114873 
21123 114210 
21124 113534 
21129 112828 
21361 112652 
21390 112177 
21401 112172 
21408 112167 
21428 111069 
21474 111009 
21530 110476 
21634 109352 
21746 109210 
21774 108709 
21822 108134 
21834 107508 
21841 107430 
21993 107312 
22050 107009 
22067 106907 
22107 105987 
22133 105749 
22180 105715 
22190 105446 
22237 105412 
22247 103565 
22406 103369 
22539 102185 
22677 102023 
22705 101299 
22881 101284 
22893 99822 
22899 98034 
23074 95610 
23380 95138 
23430 94779 
23590 94674 
23595 93968 
23721 93759 
23726 93053 
23738 92427 
23795 92124 
23810 91980 
24071 91806 
24083 91180 
24140 90877 
24209 90760 
24277 90703 
24429 90158 
24565 89759 
24622 89456 
24874 89118 
24911 88737 
24912 88672 
24969 88369 
25258 87650 
25330 87595 
25686 86890 
25837 86570 
26028 86174 
26152 85836 
26296 85828 
26327 85822 
26342 85141 
26427 84816 
26466 84595 
26484 84513 
26523 84292 
26538 84148 
26706 83741 
26840 83682 
26848 83643 
26863 83499 
26868 83045 
27005 82871 
27020 82727 
27130 82563 
27188 82320 
27295 82315 
27310 82171 
27313 82005 
27350 81624 
27476 81541 
27539 81374 
27655 80924 
27777 80894 
27814 80728 
27834 80363 
27986 80046 
28001 79902 
28137 79503 
28305 79033 
28368 78866 
28717 78664 
28775 77794 
28830 77394 
28989 77198 
29227 77169 
29242 77025 
29244 76894 
29401 76829 
29645 76461 
29661 76238 
29687 76214 
29828 75021 
30016 74917 
30070 74764 
30175 74721 
30240 74652 
30384 74243 
30659 73865 
30901 73608 
30942 73440 
31177 71649 
31344 71453 
31775 71352 
31834 71106 
31986 69609 
32335 69296 
32350 69152 
32574 68887 
32608 68634 
32646 68330 
32681 67951 
32941 67639 
32992 67308 
33199 67121 
33287 66899 
33301 66858 
33394 66833 
33399 66536 
33405 66357 
33494 65400 
33543 65333 
33581 64671 
33839 64153 
34133 62771 
34645 62534 
34751 62378 
34894 62263 
34953 62195 
34991 61512 
35097 61356 
35224 61184 
35329 61157 
35403 61143 
35435 61001 
35493 60930 
35536 60313 
35551 59860 
35882 59291 
35988 59135 
36409 58601 
36515 58445 
36808 58182 
36846 57876 
37204 57756 
37230 57744 
37347 57641 
37373 57186 
37523 56643 
37932 56572 
38026 56543 
38112 56446 
38211 55724 
38557 54702 
38941 54570 
39414 54513 
39468 53880 
40202 53796 
40286 53261 
40715 52895 
40898 52872 
40932 52642 
42354 52576 
42491 52573 
42766 52207 
42774 52031 
43008 51414 
43606 51379 
43743 51376 
43990 51247 
44127 51244 
44235 50460 
44412 50385 
45067 49808 
45244 49733 
45479 49439 
45591 49184 
45746 49066 
45950 48927 
46164 48556 
46190 48537 
46367 48462 
46368 48417 
46394 48398 
46600 48322 
46632 48296 
46658 48277 
46714 47913 
46863 47659 
47277 47517 
47546 47463 
47547 47231 
47695 47007 
47716 46805 
48107 46638 
48231 46355 
48365 46047 
48629 45926 
48824 45884 
48852 45622 
49251 45376 
49258 45190 
49392 44882 
49656 44761 
49726 44537 
49731 44525 
49765 44110 
49765 44340 
49899 44032 
49908 43602 
50138 43568 
50272 43260 
50662 42944 
51009 42199 
51845 42157 
51863 41915 
51989 41534 
52011 41216 
52336 40789 
52398 40779 
52532 40767 
52684 40583 
52815 40449 
52872 39930 
53338 39806 
53430 39408 
53956 39357 
54082 39236 
54142 39039 
54164 39012 
54526 38955 
54555 38939 
54608 38915 
54700 38517 
55226 38466 
55275 38165 
55658 38047 
55915 38014 
55947 37868 
56388 37545 
56505 37346 
57027 37295 
57031 37295 
57059 37226 
57074 37152 
57217 36977 
57579 36931 
57640 36796 
57722 36756 
57775 36455 
58288 35604 
58851 35602 
58917 35258 
59842 34940 
59976 34632 
60105 34407 
60404 33804 
61124 33030 
61378 32957 
61941 32955 
62035 32618 
62360 31693 
63290 31501 
64309 31389 
64672 30957 
65364 30816 
65539 30730 
65712 30485 
65911 30477 
66084 30232 
66901 30159 
67014 30040 
67689 29778 
67759 29757 
68123 29622 
68333 29614 
68504 29336 
68800 28764 
69579 28448 
70792 28368 
70920 28319 
71116 28068 
71127 27898 
71197 27877 
71518 27658 
71576 27572 
71689 27472 
71689 27380 
72125 27076 
72238 26884 
73451 26804 
73795 26661 
74407 26637 
74642 26443 
75700 25995 
76913 25915 
77854 25899 
77869 25748 
78470 25692 
79168 25647 
79228 25531 
79403 25100 
81106 24900 
81850 24892 
81916 24710 
82854 24565 
82967 24373 
83037 24352 
83590 24271 
83596 24085 
84544 24076 
84836 23743 
85452 23536 
85919 23387 
86032 23195 
87363 23060 
87829 22913 
87936 22907 
87942 22721 
88012 22700 
88993 22630 
89086 22594 
