118603 134201 
118736 132102 
119167 131504 
119862 131309 
119986 130259 
120210 130038 
120270 129209 
120403 127110 
121098 126915 
121444 126438 
121653 125267 
121944 124387 
122252 123118 
123052 122628 
123418 122323 
123684 122076 
124045 120861 
124322 119928 
124612 118951 
126979 118308 
127820 117810 
128100 117065 
128363 115591 
129613 115553 
129893 114808 
130374 114511 
130729 114079 
131635 113685 
132292 113076 
132756 112655 
134006 112617 
134286 111872 
134767 111575 
135122 111143 
136028 110749 
136685 110140 
140151 108910 
140632 108613 
140994 108580 
142214 108505 
