14375 213068 
14431 212438 
14462 212041 
14524 211907 
14555 211805 
14561 209650 
14584 208654 
14640 208024 
14671 207627 
14682 206761 
14738 206131 
14781 205458 
14785 187306 
14813 182036 
14997 181344 
15021 177974 
15205 177282 
15223 175282 
15231 174585 
15271 172618 
15292 170879 
15354 170567 
15373 168277 
15465 167416 
15496 166836 
15529 166121 
15550 165949 
15551 164498 
15590 164223 
15643 163637 
15674 163057 
15704 162774 
15713 162317 
15746 161859 
15808 161281 
15836 160876 
15839 160701 
15866 160593 
15869 160418 
15901 158844 
15929 158439 
15932 158264 
16005 157729 
16112 157216 
16163 156517 
16191 155691 
16205 154779 
16285 153616 
16353 153510 
16363 149769 
16477 145521 
16611 145363 
16614 145188 
16665 144912 
16677 144205 
16761 143100 
16776 143007 
16825 142936 
16842 141849 
16874 140724 
16981 139968 
17053 138320 
17205 137762 
17295 137700 
17340 137425 
17385 136776 
17421 136174 
17483 136149 
17541 135731 
17564 135219 
17601 135188 
17637 134900 
17645 133968 
17817 133914 
17825 132982 
17931 132535 
17979 132444 
17980 132330 
18016 132293 
18044 132166 
18061 131079 
18181 130636 
18188 130395 
18203 130238 
18241 130093 
18260 130039 
18319 129186 
18341 128788 
18499 128200 
18521 127802 
18619 127349 
18744 127043 
18799 126363 
18915 126113 
18990 125674 
18999 125191 
19119 124748 
19176 124549 
19179 124205 
19257 123298 
19394 123176 
19397 123001 
19421 122678 
19437 122312 
19478 122071 
19542 121907 
19559 120820 
19686 120136 
19739 119834 
19859 119391 
19866 119150 
20072 118824 
20108 118591 
20130 118138 
20185 117063 
20359 116790 
20584 116215 
20637 116178 
20757 115735 
20764 115229 
20789 114835 
20937 114749 
20962 114464 
21014 114260 
21067 114223 
21097 114219 
21104 114089 
21167 113484 
21194 113274 
21247 113237 
21325 112330 
21527 112264 
21567 111622 
21597 111529 
21650 111492 
21694 110673 
21841 110479 
21867 110193 
21892 109908 
22034 109533 
22150 108891 
22186 108766 
22283 108212 
22392 108189 
22417 107904 
22483 107881 
22534 107814 
22564 107492 
22580 107476 
22607 107266 
22672 106364 
22908 106286 
22919 105810 
22926 105803 
22927 105651 
22944 104438 
23089 103710 
23357 103587 
23366 102102 
23509 102090 
23530 101566 
23649 100960 
23792 100948 
23846 100740 
23872 100333 
23937 100220 
23958 99994 
24024 98836 
24036 98674 
24062 98267 
24148 97928 
24202 97396 
24214 96770 
24468 96209 
24497 95628 
24751 95067 
24953 94141 
25207 93580 
25271 93520 
25651 93447 
25723 93435 
26023 93419 
26074 91471 
26372 91415 
26538 91069 
26672 90761 
26685 90651 
26816 90554 
26828 89928 
26962 89620 
26975 89510 
27128 89274 
27141 89164 
27191 88790 
27338 88372 
27498 87960 
27602 87820 
27647 87303 
27781 86818 
27861 86559 
28035 86434 
28048 86324 
28071 85677 
28160 85481 
28463 85429 
28761 85245 
28762 84351 
28907 84311 
29044 84087 
29119 83972 
29129 83565 
29197 82914 
29451 82353 
29551 82168 
29579 81980 
29598 81935 
29697 81808 
29774 81429 
29833 81419 
29933 81231 
29944 81173 
29956 80547 
30090 80239 
30100 80226 
30112 79600 
30366 79039 
30525 78843 
30532 78455 
30616 78157 
30673 77983 
30786 77894 
30870 77596 
30927 77422 
31055 76645 
31177 76540 
31309 76084 
31431 75979 
31468 75888 
31518 75878 
31598 75736 
31602 75580 
31616 75028 
31825 74822 
31870 74467 
32029 74271 
32079 74261 
32159 74119 
32196 74028 
32245 74015 
32276 73753 
32332 72220 
32607 71715 
32861 71154 
32931 70967 
33024 70265 
33319 70098 
33463 69931 
33492 69350 
33626 69042 
33644 69032 
33746 68789 
33880 68481 
34424 68258 
34443 67556 
34726 66414 
35098 65950 
35352 65389 
35692 65198 
35776 64541 
35844 63803 
36039 63795 
36434 63776 
36494 62667 
36520 61433 
37055 61050 
37347 60068 
37854 59574 
38048 59316 
38583 58933 
38751 58773 
38877 58160 
39043 57791 
39554 57549 
39578 57408 
39799 56676 
40875 56666 
40947 56664 
41045 56407 
41049 55997 
41077 55891 
41616 55795 
41637 55563 
41782 55362 
41819 54768 
42171 53669 
42579 53435 
42677 52807 
42787 52217 
43547 50884 
44362 50730 
