119350 133152 
120219 130615 
120761 129997 
121111 128940 
121477 128733 
121920 127488 
122165 127210 
122227 126780 
122334 126735 
122522 125785 
123364 125357 
123416 125255 
123620 125218 
123647 125135 
123872 125072 
124112 124869 
124318 124277 
124464 122353 
125589 121703 
126205 121327 
126643 120761 
126818 120711 
127536 120146 
127660 119335 
128729 118701 
128821 118464 
129081 118157 
129807 118092 
130014 117693 
130184 116709 
131345 115838 
132050 115820 
132331 115466 
132538 115067 
133074 114582 
133153 114372 
133699 114196 
134177 113134 
135300 113129 
135338 112263 
136324 111891 
136531 111492 
137654 111487 
137692 110621 
138678 110249 
141562 109860 
142685 109855 
142723 108989 
143709 108617 
143916 108218 
145039 108213 
145077 107347 
146063 106975 
149044 106588 
150167 106583 
150205 105717 
151191 105345 
