16175 204457 
16759 158793 
17890 149534 
19622 128310 
21936 120819 
22905 118796 
23679 116263 
23695 108711 
24831 99940 
25239 91824 
31093 91644 
31335 83852 
31485 73966 
32258 66421 
38252 59117 
43239 56271 
43310 55776 
44258 53670 
46659 53446 
48017 47959 
49438 47604 
49824 46184 
50635 45738 
55136 43495 
56775 42334 
59555 38411 
62031 37317 
68766 37306 
70650 35841 
70909 32509 
73030 32051 
83696 27899 
84030 27002 
92050 26852 
109457 24247 
114663 21662 
123584 21596 
130625 21422 
135099 19319 
158097 19068 
161197 18727 
194679 16438 
212368 15164 
