16964 153047 
17153 152848 
17160 152342 
17233 152215 
17247 148685 
17436 148486 
17443 147980 
17459 145796 
17546 144916 
17735 144717 
17742 144211 
17758 142027 
17906 141805 
18045 141590 
18059 140671 
18205 138036 
18463 137760 
18566 137650 
18691 134822 
18876 134168 
19038 128614 
19590 127795 
19652 125375 
19698 124911 
19734 124651 
19804 123905 
19871 123852 
19877 123718 
19903 122374 
19936 121495 
20008 120886 
20054 120422 
20084 120087 
20087 119543 
20190 119081 
20226 118821 
20235 118135 
20295 117593 
20341 117129 
20371 116882 
20377 116869 
20477 115876 
20480 115605 
20580 115414 
20625 114468 
20685 113926 
20731 113462 
20734 113191 
20797 112065 
20900 111603 
20903 111059 
21006 110597 
21051 109651 
21111 109109 
21157 108645 
21243 108624 
21395 107892 
21395 107663 
21398 106933 
21501 106886 
21504 105927 
21770 105855 
21773 104896 
21796 104612 
22136 104148 
22174 103689 
22207 103327 
22242 103142 
22287 102585 
22318 102274 
22348 102047 
22352 101790 
22433 100746 
22469 99187 
22507 98728 
22722 98605 
22795 98478 
22802 97863 
22895 97856 
22937 97662 
22937 97573 
22963 97309 
22964 96312 
23045 96277 
23240 93780 
23652 93351 
23676 93076 
23731 92524 
23787 91217 
23909 91109 
24016 90755 
24120 89989 
24131 89458 
24323 89185 
24328 89141 
24405 88388 
24411 87901 
24667 87426 
24672 87382 
24755 86142 
24952 85825 
25070 85796 
25143 85359 
25174 84141 
25179 84097 
25296 84066 
25607 83199 
25760 82581 
25924 82088 
25970 81886 
26114 79914 
26696 78923 
26791 78548 
26941 78259 
26985 78152 
27178 78005 
27224 77803 
27423 77341 
27460 76790 
27475 76667 
27511 76057 
27563 75383 
27655 75380 
27792 74921 
27899 74191 
27990 73122 
28218 72757 
28389 72706 
28653 72671 
28700 71839 
28833 71658 
29004 71607 
29023 71583 
29227 71083 
29315 70740 
29325 70478 
29496 70427 
29544 70278 
29709 70165 
29817 69566 
29988 69515 
30044 69367 
30140 69086 
30217 69053 
30299 68648 
30528 68186 
30693 68073 
30791 67468 
31055 67433 
31109 67090 
31368 66905 
31446 66486 
31786 66220 
31860 65725 
32002 65177 
32177 64846 
32623 63013 
32726 62995 
32917 62506 
33063 61384 
33070 60878 
33276 60515 
33480 59587 
34253 59177 
34479 58485 
34829 58257 
34866 58178 
34945 58043 
35071 57998 
35277 57635 
35314 57583 
35321 57077 
35585 57042 
35762 56915 
35842 56864 
35847 56297 
36034 56292 
36097 55376 
36873 55153 
36970 55008 
37314 54991 
37482 53594 
37746 53559 
38798 53504 
38823 53088 
39351 53066 
39615 53031 
39886 51564 
40665 51529 
40682 51265 
40965 51149 
41004 50928 
41070 50769 
41121 50390 
41244 50357 
41404 50274 
41447 50231 
41601 49461 
42271 49432 
42273 49377 
42513 49185 
42658 49042 
42729 48557 
43008 48442 
43287 48365 
43338 47986 
43656 47917 
43673 47688 
43724 47309 
44282 47117 
44333 46738 
44759 46411 
44946 46365 
45372 46038 
45486 45795 
45929 45352 
46193 45317 
46402 45138 
46551 45092 
46650 44919 
47024 44878 
47123 44705 
47213 44453 
47228 44419 
47477 44418 
47577 44081 
47685 44021 
47934 44020 
48059 43980 
48117 43858 
48158 43807 
48298 43648 
48547 43647 
48891 43627 
48975 43589 
49072 43581 
49233 43517 
49364 43413 
49448 43375 
49504 43254 
49960 42581 
50701 42198 
51006 42174 
51041 41765 
51246 41603 
51281 41194 
51545 41159 
52281 41013 
52436 40823 
52783 40462 
53284 40458 
53357 40162 
53621 40127 
53979 39902 
54188 39761 
54388 39380 
55184 39137 
55297 38034 
56747 37881 
57476 37538 
57543 37061 
57742 36738 
58597 36424 
59108 36420 
59115 36230 
59275 35667 
59277 35506 
59986 35285 
60260 34656 
60524 34621 
60874 33701 
61753 33580 
62065 33006 
62329 32971 
63296 32946 
63594 32939 
63608 32372 
63872 32337 
63942 32142 
63975 32071 
64530 32046 
64688 31910 
64952 31875 
65425 31854 
65518 31437 
66103 31116 
67071 30954 
67165 30681 
67686 30468 
67716 30287 
68434 30125 
68726 30020 
69037 29867 
69167 29820 
69384 29729 
69658 29642 
69744 29379 
70019 29348 
70547 29104 
70677 29057 
71263 29049 
71374 28991 
71432 28761 
71470 28573 
72138 28458 
72191 28140 
73013 27939 
73331 27561 
73734 27506 
73775 27503 
