16824 149277 
16927 143906 
17458 143870 
17461 143701 
17481 142009 
17536 140348 
17591 139721 
17639 139511 
17642 139342 
17690 137591 
17782 136415 
17933 134242 
18201 133579 
18204 133410 
18212 133239 
18236 131636 
18239 131467 
18434 130453 
18528 129968 
18534 129114 
18542 128765 
18588 128439 
18766 127579 
18783 127425 
18801 126989 
18848 125990 
18910 125847 
18953 125229 
19072 124804 
19077 123844 
19180 123676 
19183 123507 
19197 122962 
19204 122506 
19381 122243 
19383 121069 
19418 120356 
19448 117046 
19859 116703 
19905 116451 
19928 116376 
20049 113905 
20119 113860 
20225 113001 
20231 112131 
20462 111376 
20487 111375 
20638 110472 
20643 109727 
20799 109209 
20804 108378 
21001 107512 
21093 107399 
21109 106736 
21269 106495 
21274 105664 
21350 104484 
21522 104207 
21547 104206 
21579 104022 
21612 102858 
21788 101954 
21975 101258 
22037 101209 
22056 100937 
22151 100354 
22243 100241 
22329 99878 
22400 99609 
22419 99337 
22430 98963 
22603 98526 
22692 98278 
22734 98276 
22766 98092 
22768 97841 
22800 97657 
22801 97652 
22805 97134 
22832 96808 
22915 96641 
23059 96627 
23116 95772 
23152 95443 
23218 94605 
23304 93652 
23365 93189 
23393 92832 
23418 92831 
23468 91902 
23527 91292 
23725 91177 
23831 90302 
23890 89692 
23914 89686 
23973 89076 
24006 89061 
24065 88451 
24122 87579 
24234 85964 
24605 84485 
24697 83860 
25084 83693 
25108 83679 
25112 83207 
25140 82525 
25146 82409 
25455 82214 
25494 81805 
25547 81589 
25604 81560 
25647 81247 
25653 81131 
25663 80950 
25892 80488 
25976 80339 
25990 80254 
25996 80138 
26035 79729 
26082 79629 
26219 78556 
26662 78154 
26668 78038 
26831 78000 
26878 77666 
26974 77596 
27037 77508 
27045 77353 
27064 76689 
27095 76659 
27190 74858 
27645 74667 
28055 73376 
28369 72662 
28411 71901 
28779 71371 
28821 70610 
29264 70208 
29270 70092 
29607 69884 
29687 69764 
29864 69480 
29875 68975 
30017 68593 
30269 68593 
30500 68346 
30621 68051 
30642 67964 
30799 67728 
30805 67612 
31070 67533 
31123 67148 
31187 66839 
31377 66571 
31383 66455 
31648 66376 
31779 66164 
31879 66129 
31918 65947 
32000 65373 
32427 65065 
32501 64992 
32592 64518 
32714 64412 
32940 64406 
32943 64342 
32961 64237 
32967 64121 
32967 63896 
32980 63825 
33001 63656 
33007 63540 
33158 63092 
33291 62958 
33307 62481 
33488 62446 
33499 62360 
33515 62161 
33543 61993 
33618 61614 
33805 61463 
33832 61178 
33986 61150 
33996 60808 
34132 60119 
34413 60007 
34510 59313 
34736 58566 
34850 58192 
35228 57386 
35599 55698 
35990 55681 
36003 55385 
36030 55100 
36241 54998 
36355 54624 
36381 54579 
36408 54294 
36733 53818 
37124 53801 
37137 53505 
37164 53220 
37502 52995 
37515 52699 
37542 52414 
38063 52201 
38081 52034 
38329 51939 
38535 51898 
38602 51821 
38648 51562 
38701 51232 
38810 51115 
38846 51031 
39003 51011 
39026 50756 
39088 50675 
39138 50535 
39343 50532 
39457 50158 
39795 49933 
39835 49352 
40356 49139 
40374 48972 
40622 48877 
40684 48796 
40895 48759 
40939 48653 
41004 48445 
41103 48053 
41139 47969 
41369 47724 
41431 47473 
42122 47404 
42134 46721 
42708 46375 
44512 45948 
45098 45940 
45109 45841 
45150 45733 
45282 45706 
45308 45518 
45648 45333 
45722 45291 
45729 44772 
46315 44764 
46468 44692 
46499 44530 
46587 44529 
47046 44328 
47189 44259 
47385 43396 
47533 42226 
48081 42225 
48241 42184 
48421 42040 
48639 41898 
48656 40937 
48815 40409 
